source_id,ref_epoch,ra,dec,parallax,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe,astrometric_params_solved,ra_error,dec_error,parallax_error,pmra_error,pmdec_error
650159265042048,2016.0,46.15872572707686,1.8636040728799033,,,,1.6846472,0.12570785,5.7584205,1.2083216,,3,0.05974744,0.057548635,,,
3665501184671104,2016.0,45.593898994088654,4.352914234157361,7.3383728456276405,16.640977854581223,6.302420235890801,,,5.6009407,-0.1416688,0.9165378,31,0.052130483,0.046365306,0.062597506,0.07327514,0.05165412
4425847835083264,2016.0,48.10981175974319,6.660882342424615,4.163520957913336,-8.399697035575667,-0.7562548964030311,-9.572037,7.295481,5.1344094,1.4105783,1.5113156,31,0.11553644,0.096279025,0.11900143,0.15160693,0.10456272
5228079006411904,2016.0,44.26913576658498,4.501125525228609,3.049690678222294,17.938077087810328,22.556130192080875,50.044617,0.4199022,5.0265765,2.5713139,1.1581824,31,0.08100667,0.06596585,0.10034511,0.075127415,0.059448928
5850333868501248,2016.0,41.337421695841414,4.7114504498852,20.371766109641275,69.74547472674081,-40.82801481032268,23.694855,0.4484209,5.9799666,0.4174099,1.2503762,95,0.056349047,0.050819185,0.06332235,0.06596487,0.05840944
6803919687302528,2016.0,45.46807230961405,5.336219193957437,9.239782749279827,38.906485621133896,15.901554393972017,-50.949234,1.0377507,5.9490547,1.2264094,5.1671224,31,0.14484984,0.1126864,0.15656365,0.16618073,0.14363112
8810116091022208,2016.0,44.05766181697293,8.38116469976781,23.14853753090701,66.40087965379057,-89.43507977777753,27.377527,0.14923118,5.860868,0.61441326,1.3787111,31,0.10680581,0.06703654,0.08733483,0.12481492,0.07972633
8900825800310016,2016.0,44.928756622077145,8.907313066231804,7.32072847953057,8.382463671123842,-16.384884771127954,24.661987,1.0873848,4.663585,-0.11833048,0.930449,31,0.1378747,0.10788997,0.14511202,0.15549998,0.12860394
11166438229308672,2016.0,51.20302758439933,9.028538893521931,15.078813297551084,-66.3842445405924,-74.41348730919924,,,3.3823738,1.1385627,6.2043886,95,0.28886068,0.21283974,0.30819702,0.35629368,0.26478648
12561615405506176,2016.0,53.14990051144888,9.373236488496987,8.991481876387276,30.32725707794592,-48.03632686245544,,,5.7445254,-0.081475735,1.2483284,31,0.0998162,0.06555241,0.08664893,0.1529482,0.08642688
12730974556132096,2016.0,51.7925714099467,9.732550147153876,16.791442221122395,70.74114212076735,-43.155877043093504,,,3.7018294,-0.05780959,7.27634,95,0.46086204,0.48495215,0.69366705,0.63990754,0.5088291
13898793343318144,2016.0,47.161619603691,8.47140235195367,8.021724569884904,-2.8660838100016717,74.42105325099357,39.564457,0.12981895,5.998988,1.2012334,1.1046512,31,0.030863754,0.02164106,0.030101342,0.034551375,0.023511315
15759613694243712,2016.0,47.66178887618479,11.872515688036835,7.417852829290322,33.20172058586204,-23.128202094031543,16.020597,0.8106574,5.9547124,-0.069879055,1.0991414,31,0.07025856,0.0441542,0.06582082,0.07179105,0.04951445
16370186245017600,2016.0,52.60189379567805,11.336366312512377,8.746982301199711,-13.13448034264113,-16.445575872541,-3.602746,4.3836856,5.1155972,-0.035312653,1.2554324,31,0.14781739,0.1091181,0.15577781,0.16966449,0.1341364
17501068313867008,2016.0,51.04231214101836,12.62950173067494,6.602719368114749,24.018562631365313,-20.420084818944222,18.616224,0.130552,5.593529,1.4866633,1.4866055,31,0.038699083,0.02912025,0.043097835,0.05177849,0.033679944
18118925129052544,2016.0,38.96851868474252,5.593141310365199,8.09040619012287,-27.58544339863692,-22.20528137386583,3.8575442,1.3628929,4.6401253,1.0481977,2.2604077,31,0.34244305,0.21064544,0.26464117,0.5271186,0.28030568
19316224572460416,2016.0,39.02838450657828,6.8933391075785275,138.34000380964673,1778.585493720961,1477.3061594730598,25.208157,0.1449657,5.4983196,1.1986432,7.2789974,31,0.3217272,0.21676202,0.31773403,0.4300584,0.24807107
19400302852196096,2016.0,38.76719730257708,7.470469368702623,8.785114756194753,-5.952657478359894,-117.11358654463915,-29.664211,0.11996662,5.8909745,1.2071986,1.6069908,31,0.03465892,0.032663614,0.03858434,0.04532856,0.035577722
19783998050497792,2016.0,39.14586814121264,7.729941897837668,,,,-29.29593,1.846488,5.531586,1.2171211,,3,0.973549,0.37456316,,,
20959135462406400,2016.0,43.442843976137844,9.335718309145488,4.1424198422552365,56.39739056877269,-22.532019817458412,22.091743,0.75213706,4.8993115,3.296356,0.99701214,31,0.10856876,0.10454412,0.10779301,0.1220543,0.13221619
